나이,이동인구(합),출발 시군구 코드,도착 시군구 코드
70,1600.82,연수구,종로구
75,1032.92,연수구,종로구
80,1006.93,연수구,종로구
0,1576.12,연수구,중구
10,962.14,연수구,중구
15,1520.02,연수구,중구
20,2305.83,연수구,중구
25,3517.83,연수구,중구
30,3611.84,연수구,중구
35,4313.15,연수구,중구
40,6396.11,연수구,중구
45,4859.34,연수구,중구
50,4368.51,연수구,중구
55,3561.64,연수구,중구
60,3034.15,연수구,중구
65,2759.29,연수구,중구
70,1465.9,연수구,중구
75,891.4399999999999,연수구,중구
80,2103.06,연수구,중구
0,1450.63,연수구,용산구
10,808.58,연수구,용산구
15,1388.07,연수구,용산구
20,2354.27,연수구,용산구
25,3454.84,연수구,용산구
30,4094.33,연수구,용산구
35,4367.76,연수구,용산구
40,4482.83,연수구,용산구
45,3547.29,연수구,용산구
50,3458.88,연수구,용산구
55,2585.23,연수구,용산구
60,2353.63,연수구,용산구
65,1421.91,연수구,용산구
70,755.65,연수구,용산구
75,470.25,연수구,용산구
80,520.91,연수구,용산구
0,542.89,연수구,성동구
10,388.12,연수구,성동구
15,1306.41,연수구,성동구
20,1174.95,연수구,성동구
25,1516.44,연수구,성동구
30,1441.79,연수구,성동구
35,1859.38,연수구,성동구
40,1700.14,연수구,성동구
45,1193.0,연수구,성동구
50,1486.58,연수구,성동구
55,1343.84,연수구,성동구
60,1080.45,연수구,성동구
65,1024.75,연수구,성동구
70,651.2,연수구,성동구
75,346.41,연수구,성동구
80,281.19,연수구,성동구
0,661.12,연수구,광진구
10,379.08,연수구,광진구
15,1301.13,연수구,광진구
20,1042.11,연수구,광진구
25,1283.78,연수구,광진구
30,1237.52,연수구,광진구
35,1097.07,연수구,광진구
40,1628.91,연수구,광진구
45,1447.84,연수구,광진구
50,1637.78,연수구,광진구
55,1490.52,연수구,광진구
60,1127.95,연수구,광진구
65,558.98,연수구,광진구
70,391.54,연수구,광진구
75,364.63,연수구,광진구
80,352.61,연수구,광진구
0,466.86,연수구,동대문구
10,98.98,연수구,동대문구
15,573.03,연수구,동대문구
20,1077.61,연수구,동대문구
25,1111.21,연수구,동대문구
30,844.71,연수구,동대문구
35,1033.77,연수구,동대문구
40,1444.65,연수구,동대문구
45,1069.82,연수구,동대문구
50,1453.74,연수구,동대문구
55,1358.63,연수구,동대문구
60,1211.68,연수구,동대문구
65,920.17,연수구,동대문구
70,607.43,연수구,동대문구
75,468.46,연수구,동대문구
80,637.01,연수구,동대문구
0,312.83,연수구,중랑구
10,85.21,연수구,중랑구
15,125.02,연수구,중랑구
20,245.17,연수구,중랑구
25,353.48,연수구,중랑구
30,490.3,연수구,중랑구
35,677.02,연수구,중랑구
40,930.56,연수구,중랑구
45,627.85,연수구,중랑구
50,852.06,연수구,중랑구
55,929.33,연수구,중랑구
60,802.58,연수구,중랑구
65,668.25,연수구,중랑구
70,344.55,연수구,중랑구
75,139.66,연수구,중랑구
80,318.06,연수구,중랑구
0,369.44,연수구,성북구
10,284.63,연수구,성북구
15,938.39,연수구,성북구
20,897.77,연수구,성북구
25,500.96,연수구,성북구
30,514.42,연수구,성북구
35,1038.93,연수구,성북구
40,1645.99,연수구,성북구
45,1616.3,연수구,성북구
50,2083.72,연수구,성북구
55,1314.2,연수구,성북구
60,1223.77,연수구,성북구
65,902.18,연수구,성북구
70,488.07,연수구,성북구
75,299.1,연수구,성북구
80,338.78,연수구,성북구
0,71.65,연수구,강북구
10,82.54,연수구,강북구
15,271.45,연수구,강북구
20,111.33,연수구,강북구
25,330.15,연수구,강북구
30,410.85,연수구,강북구
35,396.4,연수구,강북구
40,616.68,연수구,강북구
45,721.74,연수구,강북구
50,1165.91,연수구,강북구
55,722.8199999999999,연수구,강북구
60,851.84,연수구,강북구
65,565.75,연수구,강북구
70,174.1,연수구,강북구
75,258.32,연수구,강북구
80,250.76,연수구,강북구
0,217.23,연수구,도봉구
10,49.72,연수구,도봉구
15,192.91,연수구,도봉구
20,90.18,연수구,도봉구
25,184.78,연수구,도봉구
30,170.29999999999998,연수구,도봉구
35,401.94,연수구,도봉구
40,771.39,연수구,도봉구
45,565.24,연수구,도봉구
50,856.67,연수구,도봉구
55,698.03,연수구,도봉구
60,571.7,연수구,도봉구
65,483.8,연수구,도봉구
70,237.41,연수구,도봉구
75,178.82,연수구,도봉구
80,337.12,연수구,도봉구
0,304.06,연수구,노원구
10,95.45,연수구,노원구
15,290.49,연수구,노원구
20,478.42,연수구,노원구
25,431.47,연수구,노원구
30,389.47,연수구,노원구
35,673.48,연수구,노원구
40,1153.68,연수구,노원구
45,1078.37,연수구,노원구
50,1658.66,연수구,노원구
55,1370.29,연수구,노원구
60,1149.97,연수구,노원구
65,795.58,연수구,노원구
70,402.37,연수구,노원구
75,281.29,연수구,노원구
80,397.92,연수구,노원구
0,542.3,연수구,은평구
10,236.92,연수구,은평구
15,467.29,연수구,은평구
20,356.26,연수구,은평구
25,783.36,연수구,은평구
30,869.99,연수구,은평구
35,1247.36,연수구,은평구
40,1773.84,연수구,은평구
45,1515.43,연수구,은평구
50,1911.57,연수구,은평구
55,1697.35,연수구,은평구
60,1193.27,연수구,은평구
65,1215.65,연수구,은평구
70,633.02,연수구,은평구
75,469.57,연수구,은평구
80,578.47,연수구,은평구
0,1060.03,연수구,서대문구
10,326.06,연수구,서대문구
15,4901.35,연수구,서대문구
20,6648.92,연수구,서대문구
25,2947.41,연수구,서대문구
30,2258.8,연수구,서대문구
35,2394.58,연수구,서대문구
40,3025.04,연수구,서대문구
45,2503.97,연수구,서대문구
50,2865.67,연수구,서대문구
55,2349.75,연수구,서대문구
60,1918.6,연수구,서대문구
65,1243.28,연수구,서대문구
70,782.45,연수구,서대문구
75,612.52,연수구,서대문구
80,599.87,연수구,서대문구
0,1678.41,연수구,마포구
10,899.8,연수구,마포구
15,4848.68,연수구,마포구
20,6458.35,연수구,마포구
25,7042.66,연수구,마포구
30,6466.0,연수구,마포구
35,5668.04,연수구,마포구
40,4977.08,연수구,마포구
45,3823.86,연수구,마포구
50,4083.72,연수구,마포구
55,3251.29,연수구,마포구
60,2681.14,연수구,마포구
65,1776.14,연수구,마포구
70,910.15,연수구,마포구
75,735.3,연수구,마포구
80,708.82,연수구,마포구
0,1258.19,연수구,양천구
10,696.97,연수구,양천구
15,1073.52,연수구,양천구
20,734.17,연수구,양천구
25,1548.17,연수구,양천구
30,2444.2,연수구,양천구
35,2546.4,연수구,양천구
40,4351.19,연수구,양천구
45,4600.2,연수구,양천구
50,4708.77,연수구,양천구
55,3768.31,연수구,양천구
60,3256.69,연수구,양천구
65,2168.18,연수구,양천구
70,947.15,연수구,양천구
75,517.96,연수구,양천구
80,809.1999999999999,연수구,양천구
0,2826.4,연수구,강서구
10,874.67,연수구,강서구
15,1988.63,연수구,강서구
20,2700.6,연수구,강서구
25,5886.69,연수구,강서구
30,7347.56,연수구,강서구
35,7650.66,연수구,강서구
40,9552.42,연수구,강서구
45,7155.1,연수구,강서구
50,7517.11,연수구,강서구
55,6034.74,연수구,강서구
60,6409.83,연수구,강서구
65,4423.71,연수구,강서구
70,1676.92,연수구,강서구
75,999.48,연수구,강서구
80,1748.9,연수구,강서구
0,1923.4,연수구,구로구
10,498.45,연수구,구로구
15,2302.57,연수구,구로구
20,2406.52,연수구,구로구
25,4399.37,연수구,구로구
30,6593.2,연수구,구로구
35,6868.28,연수구,구로구
40,7495.5,연수구,구로구
45,6773.42,연수구,구로구
50,8271.06,연수구,구로구
55,6304.17,연수구,구로구
60,6916.46,연수구,구로구
65,4087.38,연수구,구로구
70,1952.2,연수구,구로구
75,1129.48,연수구,구로구
80,2022.58,연수구,구로구
0,950.03,연수구,금천구
10,197.14,연수구,금천구
15,383.37,연수구,금천구
20,796.68,연수구,금천구
25,2093.99,연수구,금천구
30,4009.2,연수구,금천구
35,4235.47,연수구,금천구
40,4146.79,연수구,금천구
45,3675.4,연수구,금천구
50,4907.18,연수구,금천구
55,3140.32,연수구,금천구
60,3575.35,연수구,금천구
65,2022.32,연수구,금천구
70,987.79,연수구,금천구
75,525.6,연수구,금천구
80,390.67,연수구,금천구
0,2112.41,연수구,영등포구
10,768.78,연수구,영등포구
15,1730.5,연수구,영등포구
20,3302.12,연수구,영등포구
25,6394.94,연수구,영등포구
30,8900.59,연수구,영등포구
35,8501.31,연수구,영등포구
40,8444.31,연수구,영등포구
45,7573.3,연수구,영등포구
50,9299.74,연수구,영등포구
55,6746.19,연수구,영등포구
60,5845.8,연수구,영등포구
65,4049.82,연수구,영등포구
70,2420.94,연수구,영등포구
75,1110.21,연수구,영등포구
80,2364.68,연수구,영등포구
0,1035.8,연수구,동작구
10,242.01,연수구,동작구
15,1052.99,연수구,동작구
20,1675.68,연수구,동작구
25,2220.72,연수구,동작구
30,2114.26,연수구,동작구
35,2338.43,연수구,동작구
40,3154.77,연수구,동작구
45,2998.55,연수구,동작구
50,2959.61,연수구,동작구
55,2618.89,연수구,동작구
60,2414.96,연수구,동작구
65,1861.32,연수구,동작구
70,925.95,연수구,동작구
75,821.2,연수구,동작구
80,1033.47,연수구,동작구
0,924.38,연수구,관악구
10,672.48,연수구,관악구
15,1211.4,연수구,관악구
20,1897.86,연수구,관악구
25,4378.17,연수구,관악구
30,4752.8,연수구,관악구
35,3308.04,연수구,관악구
40,4589.18,연수구,관악구
45,3568.76,연수구,관악구
50,5010.49,연수구,관악구
55,3052.23,연수구,관악구
60,3500.05,연수구,관악구
65,2418.82,연수구,관악구
70,1355.94,연수구,관악구
75,1095.52,연수구,관악구
80,1141.46,연수구,관악구
0,1880.93,연수구,서초구
10,1553.65,연수구,서초구
15,3514.54,연수구,서초구
20,3679.86,연수구,서초구
25,6025.12,연수구,서초구
30,7783.22,연수구,서초구
35,7520.83,연수구,서초구
40,11029.57,연수구,서초구
45,9771.8,연수구,서초구
50,8987.09,연수구,서초구
55,6640.92,연수구,서초구
60,5027.63,연수구,서초구
65,3526.14,연수구,서초구
70,1993.89,연수구,서초구
75,1314.69,연수구,서초구
80,2153.04,연수구,서초구
0,3552.89,연수구,강남구
10,2541.02,연수구,강남구
15,6485.72,연수구,강남구
20,5212.22,연수구,강남구
25,9532.25,연수구,강남구
30,11111.09,연수구,강남구
35,11098.61,연수구,강남구
40,15053.27,연수구,강남구
45,11458.37,연수구,강남구
50,10176.22,연수구,강남구
55,7734.25,연수구,강남구
60,5685.98,연수구,강남구
65,4867.74,연수구,강남구
70,2481.07,연수구,강남구
75,1856.91,연수구,강남구
80,2043.52,연수구,강남구
0,3151.02,연수구,송파구
10,2281.93,연수구,송파구
15,2351.88,연수구,송파구
20,2138.85,연수구,송파구
25,3150.98,연수구,송파구
30,4053.84,연수구,송파구
35,4841.6,연수구,송파구
40,6229.02,연수구,송파구
45,5197.67,연수구,송파구
50,4797.66,연수구,송파구
55,3698.5,연수구,송파구
60,3448.08,연수구,송파구
65,2558.3,연수구,송파구
70,1200.0,연수구,송파구
75,1087.92,연수구,송파구
80,1018.49,연수구,송파구
0,577.95,연수구,강동구
10,236.38,연수구,강동구
15,421.62,연수구,강동구
20,364.85,연수구,강동구
25,663.39,연수구,강동구
30,905.51,연수구,강동구
35,1732.05,연수구,강동구
40,1710.2,연수구,강동구
45,1713.04,연수구,강동구
50,1953.57,연수구,강동구
55,1605.34,연수구,강동구
60,1537.57,연수구,강동구
65,1005.1,연수구,강동구
70,811.26,연수구,강동구
75,471.43,연수구,강동구
80,356.56,연수구,강동구
0,1406.7,남동구,종로구
10,744.3000000000001,남동구,종로구
15,1250.0,남동구,종로구
20,2011.43,남동구,종로구
25,3091.27,남동구,종로구
30,3674.37,남동구,종로구
35,3478.25,남동구,종로구
40,3839.94,남동구,종로구
45,3396.27,남동구,종로구
50,3552.04,남동구,종로구
55,3183.34,남동구,종로구
60,4208.71,남동구,종로구
65,3707.47,남동구,종로구
70,2544.79,남동구,종로구
75,2872.17,남동구,종로구
80,3727.1,남동구,종로구
0,841.73,남동구,중구
10,502.04,남동구,중구
15,1150.67,남동구,중구
20,1924.57,남동구,중구
25,4689.81,남동구,중구
30,5160.1,남동구,중구
35,5279.27,남동구,중구
40,5343.39,남동구,중구
45,3884.8,남동구,중구
50,4541.71,남동구,중구
55,3846.82,남동구,중구
60,4271.89,남동구,중구
65,3791.51,남동구,중구
70,2623.35,남동구,중구
75,1759.23,남동구,중구
80,2346.29,남동구,중구
0,839.13,남동구,용산구
10,335.35,남동구,용산구
15,1077.67,남동구,용산구
20,1848.16,남동구,용산구
25,4020.34,남동구,용산구
30,3745.85,남동구,용산구
35,2850.66,남동구,용산구
40,3440.29,남동구,용산구
45,2976.64,남동구,용산구
50,3245.43,남동구,용산구
55,2625.32,남동구,용산구
60,2591.05,남동구,용산구
65,2338.26,남동구,용산구
70,1516.69,남동구,용산구
75,932.84,남동구,용산구
80,1402.14,남동구,용산구
0,321.42999999999995,남동구,성동구
10,332.1,남동구,성동구
15,549.58,남동구,성동구
20,829.5600000000001,남동구,성동구
25,1293.36,남동구,성동구
30,1390.42,남동구,성동구
35,1065.1,남동구,성동구
40,1599.88,남동구,성동구
45,1713.7,남동구,성동구
50,1370.54,남동구,성동구
55,1567.19,남동구,성동구
60,1674.03,남동구,성동구
65,1593.01,남동구,성동구
70,934.53,남동구,성동구
75,470.98,남동구,성동구
80,1551.46,남동구,성동구
0,498.37,남동구,광진구
10,261.75,남동구,광진구
15,567.82,남동구,광진구
20,838.33,남동구,광진구
25,1228.82,남동구,광진구
30,798.26,남동구,광진구
35,791.24,남동구,광진구
40,1316.28,남동구,광진구
45,1150.45,남동구,광진구
50,1362.22,남동구,광진구
55,1391.93,남동구,광진구
60,1509.85,남동구,광진구
65,1182.67,남동구,광진구
70,777.09,남동구,광진구
75,463.58,남동구,광진구
80,743.86,남동구,광진구
0,268.86,남동구,동대문구
10,100.75,남동구,동대문구
15,662.52,남동구,동대문구
20,769.52,남동구,동대문구
25,641.74,남동구,동대문구
30,487.37,남동구,동대문구
35,569.15,남동구,동대문구
40,1251.42,남동구,동대문구
45,1071.14,남동구,동대문구
50,1431.9,남동구,동대문구
55,1497.75,남동구,동대문구
60,1275.89,남동구,동대문구
65,1486.67,남동구,동대문구
70,1089.6,남동구,동대문구
75,936.04,남동구,동대문구
80,1135.72,남동구,동대문구
0,313.67,남동구,중랑구
10,69.78,남동구,중랑구
15,206.95,남동구,중랑구
20,40.06,남동구,중랑구
25,201.88,남동구,중랑구
30,408.31,남동구,중랑구
35,365.71,남동구,중랑구
40,859.51,남동구,중랑구
45,620.83,남동구,중랑구
50,1081.41,남동구,중랑구
55,1035.82,남동구,중랑구
60,1132.14,남동구,중랑구
65,1052.08,남동구,중랑구
